"title","author_id","author_name","author_friends","author_followers","author_favorites","author_statuses","author_verified","tweet_id","tweet_date","tweet_datetime","tweet_favorites","tweet_retweets","tweet_retweet","tweet_mention","tweet_text"
"rogue one",15234540,"Tom Karakas",733,405,4847,8317,0,812445317429940224,"2016-12-23","2016-12-23 23:12:32",0,0,0,1,"rogue one was even more amazing the second time around. absolutely gutted to hear about 😳😩"
"rogue one",993132241,"Josh",27,63,1297,631,0,812445288573128710,"2016-12-23","2016-12-23 23:12:25",2,0,0,0,"#starwars rogue one was just as amazing, if not better, the second time"
"rogue one",3708314782,"lau ren",477,863,5657,6475,0,812445283145621504,"2016-12-23","2016-12-23 23:12:24",4,2,0,0,"so i have conflicting emotions bc the hoco trailer didnt play but rogue one was so good"
"rogue one",3143034214,"SamShulk",286,174,7480,7071,0,812445215353085953,"2016-12-23","2016-12-23 23:12:08",1,0,0,1,"like how it was awesome seeing carrie fisher in rogue one, but now shes in critical condition."
"rogue one",3642948260,"john",204,943,105084,62310,0,812445191063896064,"2016-12-23","2016-12-23 23:12:02",2,1,0,0,"yeahhhhhhhhhhhhhhh rogue one was fucking incredible"
"rogue one",166778132,"DB",494,717,13960,154864,0,812445180649467904,"2016-12-23","2016-12-23 23:12:00",0,0,0,1,"tbh rogue one better than all of them"
"rogue one",338192057,"Dave",275,77,2021,14077,0,812445179768619008,"2016-12-23","2016-12-23 23:12:00",0,0,0,0,"┳┻|┻┳|┳┻|┻┳|┳┻|┻┳|┳┻|┻┳|┳┻|┻┳|┳┻|┻┳|┳┻| _┻┳| •.•) rogue one was overrated. ┳┻|⊂ﾉ ┻┳|"
"rogue one",66238278,"Zakir Ghazi",1065,918,2326,14414,0,812445169912082433,"2016-12-23","2016-12-23 23:12:57",2,0,0,0,"rogue one was probably my favorite star wars to date. also, id like to marry felicity jones 😍"
"rogue one",4644723672,"FAMEUS",648,170,2168,4087,0,812445169035247616,"2016-12-23","2016-12-23 23:12:57",0,0,0,0,"just watched rogue one and am burdened with the news of carrie fischer. you are a true beacon of hope. on and off screen. force is with you."
"rogue one",294152338,"Random NASCAR Fan",2018,1670,25739,26035,0,812445152237260804,"2016-12-23","2016-12-23 23:12:53",0,0,0,1,"sorry rogue one vii. vader was amazing."
"rogue one",1211628068,"cassian andor",157,2098,59362,92247,0,812445152056844289,"2016-12-23","2016-12-23 23:12:53",1,0,0,0,"i will literally never get over rogue one"
"rogue one",2796645175,"Jack Neri",443,362,2664,2665,0,812445130796003328,"2016-12-23","2016-12-23 23:12:48",0,0,0,0,"just saw rogue one today and now carrie fisher has a heart attack... 😶🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻 #carrieffisher #princessleia"
"rogue one",120565567,"stephenjoseph ن",162,453,10907,23181,0,812445116514209792,"2016-12-23","2016-12-23 23:12:44",4,0,0,0,"rogue one was so flipping cool"
"rogue one",118153219,"Kathleen Hornby",379,217,856,1053,0,812445112663998464,"2016-12-23","2016-12-23 23:12:44",1,0,0,0,"walked out of rogue one to learn that carrie fisher had a heart attack. hoping for the best. #2016sucks"
"rogue one",386282375,"Cuts Diagonally",415,331,5975,19662,0,812445099195936768,"2016-12-23","2016-12-23 23:12:40",0,0,0,0,"rogue one was soo freaking good #thatlastscene!!!!"
"rogue one",25628352,"Jehan Ranasinghe",438,442,998,38563,0,812445073866706944,"2016-12-23","2016-12-23 23:12:34",0,0,0,0,"its not a grimdark perversion like batman v superman; rogue one takes dark themes, but explores them with warmth and humanism."
"rogue one",497574033,"KG",522,542,2487,13479,0,812445056359604224,"2016-12-23","2016-12-23 23:12:30",1,0,0,0,"im going to see rogue one tonight and idc if i go by myself ."
"rogue one",57212105,"Rocket",132,46,1151,2357,0,812445047417356288,"2016-12-23","2016-12-23 23:12:28",0,0,0,1,"i really liked rogue one. jyn was a better protag than rey. liked how they answered the stupid question from episode iv."
"rogue one",811321752806682624,"Sam Keiran",49,15,115,44,0,812445041444659200,"2016-12-23","2016-12-23 23:12:27",0,0,0,0,"carrie fisher had a heart attack while i was literally in the theater watching rogue one... wtf what kind of coincidence"
"rogue one",111485345,"halecsis",144,291,22636,73456,0,812445017763618818,"2016-12-23","2016-12-23 23:12:21",1,0,0,0,"hoy rogue one round 2"
"rogue one",202919915,"Franck Vuitton",252,762,20057,77637,0,812445008741732353,"2016-12-23","2016-12-23 23:12:19",1,0,0,1,"from this point forward, needs to make more movies like rogue one"
"rogue one",776503979257700353,"WIN NEW IPH0NE 7!!!",0,412,0,206636,0,812444988999135232,"2016-12-23","2016-12-23 23:12:14",1,0,0,0,"my birthday is seriously less enjoyable after hearing about carrie fisher. im gonna fuckin lose it at the end of rogue one tonight. ughhh."
"rogue one",881049686,"Jordy Caudill",400,442,12038,8080,0,812444986759385089,"2016-12-23","2016-12-23 23:12:13",0,0,0,0,"i think its time to go see rogue one finally.. nothing else to do tonight"
"rogue one",718773330,"Zed",406,110,5190,3647,0,812444959970361344,"2016-12-23","2016-12-23 23:12:07",1,0,0,1,"and just a week after rogue one. 2016 is the worst"
"rogue one",746424312480006144,"Andrew DeLeon",124,96,225,140,0,812444955486683136,"2016-12-23","2016-12-23 23:12:06",1,0,0,0,"seeing rogue one for the second time and im not even mad"
"rogue one",3153095651,"GHOST RYDER",104,77,6270,1438,0,812444926977908740,"2016-12-23","2016-12-23 23:12:59",1,0,0,0,"im not saying that i didnt like rogue one, im just saying it was empire propaganda and i didnt. really like it"
"rogue one",136868018,"Scorsese Jr.",362,422,14357,17947,0,812444923240783872,"2016-12-23","2016-12-23 23:12:58",0,0,0,0,"just saw star wars rogue one....heres a few notes:"
"rogue one",481541082,"Dan Lucas",130,141,2433,2111,0,812444903586299905,"2016-12-23","2016-12-23 23:12:54",5,1,0,0,"rogue one was so good that i want to cry."
"rogue one",1129712876,"Ryan sanders",2073,424,10953,5453,0,812444874570133504,"2016-12-23","2016-12-23 23:12:47",0,0,0,1,"about to watch rogue one with cant wait to see if it really is the best star wars movie ever!! #prayersforcarrie"
"rogue one",258853909,"Titser Jay",508,48,933,216,0,812444824943009792,"2016-12-23","2016-12-23 23:12:35",0,0,0,0,"im not a fan, but goddamit rogue one is one hell good movie. surely, ill end up watching the previous ones before the year ends. 😂"
"rogue one",292085138,"Ryan Phillips",421,352,866,5257,0,812444802080010240,"2016-12-23","2016-12-23 23:12:29",1,0,0,0,"yes, i will gladly see rogue one again."
"rogue one",186539023,"Men Boore",198,112,22,1417,0,812444764461219840,"2016-12-23","2016-12-23 23:12:20",0,0,0,0,"so glad i didnt look up rogue one spoilers. #zomg so good."
"rogue one",131533145,"I'll be by your side",1243,993,253,28817,0,812444729375866881,"2016-12-23","2016-12-23 23:12:12",0,0,0,0,"literally just saw rogue one yesterday and i was rambling and rambling about how leia will forever be my favorite star wars character"
"rogue one",2572918996,"♠️Nate Dogg♣️",555,161,517,1321,0,812444718877573121,"2016-12-23","2016-12-23 23:12:10",1,0,0,0,"rogue one is a top top film , great star wars story 🙌🏽👌🏼👌🏼#rogueone"
"rogue one",129831597,"Anthony Gilberti",93,39,2051,340,0,812444677454569472,"2016-12-23","2016-12-23 23:12:00",0,0,0,0,"saw rogue one. may have to see it again, however. that suckers long, and i was more focused on my bladder than the film."
"rogue one",438571486,"Sam",421,170,2256,4279,0,812444676406071296,"2016-12-23","2016-12-23 23:12:00",0,0,0,0,"combine the storytelling of rogue one with the characters of the force awakens and you have the perfect #starwars movie."
"rogue one",1613720827,"M@",205,245,2124,1261,0,812444662590017536,"2016-12-23","2016-12-23 23:12:56",1,0,0,0,"the ending of rogue one linked to the start of a new hope so so so well #starwars"
"rogue one",1408649816,"Léo Sapolsky",144,70,934,641,0,812444660861964288,"2016-12-23","2016-12-23 23:12:56",1,0,0,0,"they are requesting a call sign-its rogue... rogue one"
"rogue one",172078736,"brr nichole ❄️",137,266,14790,10546,0,812444657271574530,"2016-12-23","2016-12-23 23:12:55",0,0,0,0,"my birthday is seriously less enjoyable after hearing about carrie fisher. im gonna fuckin lose it at the end of rogue one tonight. ughhh."
"rogue one",801301924540727296,"James Hampton",182,51,94,675,0,812444656436920321,"2016-12-23","2016-12-23 23:12:55",0,0,0,0,"well about to see rogue one, hope it awesome which i know it will :d"
"rogue one",3708314782,"lau ren",477,863,5657,6475,0,812444653123407872,"2016-12-23","2016-12-23 23:12:54",1,1,0,0,"rogue one was so good alskdnwjqoos"
"rogue one",407462926,"Jasmine",95,102,157,899,0,812444637780643840,"2016-12-23","2016-12-23 23:12:50",0,0,0,0,"thinking of rogue one still makes me tear up."
"rogue one",241647502,"Jeancarlo Rodriguez",215,211,1491,7400,0,812444621632585728,"2016-12-23","2016-12-23 23:12:46",0,0,0,0,"rogue one round #2.#maytheforcebewithher"
"rogue one",311516033,"Jacob Kanipe-Illig",138,154,4650,3980,0,812444619422240770,"2016-12-23","2016-12-23 23:12:46",0,0,0,0,"finally going to see rogue one."
"rogue one",220778459,"War on Xmas Pat 🚫🎄",568,395,1970,8786,0,812444615408238594,"2016-12-23","2016-12-23 23:12:45",1,0,0,0,"not gonna lie i got a lil choked up at the end of rogue one"
"rogue one",432742499,"Annie Haines",908,537,707,2828,0,812444604897357824,"2016-12-23","2016-12-23 23:12:42",1,0,0,0,"rogue one was amazing! 😍👏🏽👏🏽👏🏽"
"rogue one",802508618,"Anton Vallie",188,54,70,958,0,812444600782782472,"2016-12-23","2016-12-23 23:12:41",0,0,0,0,"just saw star wars: rogue one... well done, very stand alone from the franchise. probably my favorite star wars in all."
"rogue one",15664457,"Pamela",662,1258,5573,30472,0,812444542838407168,"2016-12-23","2016-12-23 23:12:28",0,0,0,1,"went to see rogue one, sorry was scrolling old tweets."
"rogue one",756236768,"Ky",433,365,2674,2406,0,812444542242816001,"2016-12-23","2016-12-23 23:12:28",1,0,0,0,"rogue one round two 🤗"
"rogue one",2962220380,"Tara",352,470,1695,10957,0,812444503520972802,"2016-12-23","2016-12-23 23:12:18",0,0,0,0,"!rogue one spoiler!when young leia came on i was thinking that carrie has come a long way, and then i heard the news about her heart attack"
"rogue one",866415620,"Chloe Hamilton",660,1069,3225,20215,0,812444489470058496,"2016-12-23","2016-12-23 23:12:15",4,0,0,0,"rogue one was so good omg"
"rogue one",77142080,"LuigiHann",467,258,19893,29789,0,812444486110478336,"2016-12-23","2016-12-23 23:12:14",0,0,0,1,"cant blame him for keeping the beard he sported in rogue one"
"rogue one",2881780635,"John Hopkins",25,31,530,245,0,812444475670851589,"2016-12-23","2016-12-23 23:12:12",0,0,0,0,"i will take the phantom menace over rogue one any day of the week. at least the themes in that movie were complex"
"rogue one",3111355953,"Johnnie 💞",374,285,7115,1506,0,812444473636421632,"2016-12-23","2016-12-23 23:12:11",0,0,0,0,"rogue one tonight 💞"
"rogue one",3290968981,"Jonathan Coward",510,95,757,508,0,812444466917281792,"2016-12-23","2016-12-23 23:12:10",0,2,0,0,"rogue one was sick also in norwich"
"rogue one",17345077,"rondouglas",1333,1707,3,539,0,812444464161628160,"2016-12-23","2016-12-23 23:12:09",1,0,0,0,"rogue one was the worst star wars ever. use the force and dont waste your time."
"rogue one",15811158,"Rachel Coleman",1922,2436,3779,10344,0,812444440837193728,"2016-12-23","2016-12-23 23:12:03",1,1,0,0,"carrie fisher had a heart attack???? this is what i get for seeing rogue one during mercury retrograde!"
"rogue one",1685765108,"Julie McConathy",502,257,5909,3174,0,812444431353679872,"2016-12-23","2016-12-23 23:12:01",2,0,0,0,"dear rogue one,you should have been first."
"rogue one",98030550,"ChrisWalton",442,891,11476,7022,0,812444426320515072,"2016-12-23","2016-12-23 23:12:00",1,0,0,0,"hot take: rogue one was only a good movie because the prequels exist. if they didnt leave such a bad taste, people would be more critical."
"rogue one",2913869465,"Alecsandre'",861,153,1076,2069,0,812444425687355392,"2016-12-23","2016-12-23 23:12:00",1,0,0,0,"i havent seen the force awakens or rogue one, but ive seen all the star wars movies. i hope princess leia (carrie fisher) gets well soon."
"rogue one",21187807,"scumatt",685,321,3091,29043,0,812444424387051520,"2016-12-23","2016-12-23 23:12:59",0,0,0,0,"id give rogue one 6/10, kinda meh kinda boring kinda fan service. not what i was expecting or hoping for but that robot was funny"
"rogue one",808548017754308609,"jordan. 🐝",48,50,102,423,0,812444423053312000,"2016-12-23","2016-12-23 23:12:59",0,0,0,0,"rogue one came out im shook"
"rogue one",164956268,"Jenny Cofer",285,392,13336,9976,0,812444394204884992,"2016-12-23","2016-12-23 23:12:52",3,0,0,0,"may the force be with the guy who came to rogue one dressed as a rebel fighter"
"rogue one",173613925,"Bartosz Bartlomiej",158,21,650,632,0,812444380711751680,"2016-12-23","2016-12-23 23:12:49",0,0,0,1,"a24 and focus features. except rogue one ;)"
"rogue one",25628352,"Jehan Ranasinghe",438,442,998,38563,0,812444380644704256,"2016-12-23","2016-12-23 23:12:49",0,0,0,0,"seeing it again also helped clarify my thoughts on the accusations ive seen of rogue one being some nihilist, grimdark misadventure..."
"rogue one",155289560,"Xiang Zhi Tan",122,131,29,5312,0,812444358104481792,"2016-12-23","2016-12-23 23:12:44",1,0,0,0,"just came out from watching rogue one and saw the news that carrie fisher had a heart attack. praying that she is fine!!"
"rogue one",166778132,"DB",494,717,13960,154864,0,812444324227125248,"2016-12-23","2016-12-23 23:12:36",1,0,0,1,"i really really liked rogue one. so far that is my favorite of the ones ive seen. maybe thats why"
"rogue one",22508822,"Jeremy Farmer",290,162,1980,2610,0,812444310570500097,"2016-12-23","2016-12-23 23:12:32",0,0,0,0,"sad news for carrie fisher.*spoiler alert*i guess she finally saw the final scene in rogue one.#ifeltthesameway #toosoon"
"rogue one",853681524,"Emily",452,703,18568,44303,0,812444294816657409,"2016-12-23","2016-12-23 23:12:29",1,0,0,0,"me after rogue one: [internal screaming]"
"rogue one",247536522,"Matt as your BF",637,496,22269,11008,0,812444270917517312,"2016-12-23","2016-12-23 23:12:23",1,1,0,1,"civil wardeadpoolthe magnificent sevenand im betting rogue one, but give me a weekend."
"rogue one",4393529053,"♩є(･Θ･｡)э",377,63,9084,7417,0,812444259509030912,"2016-12-23","2016-12-23 23:12:20",2,0,0,0,"im so glad rogue one made diego luna more famous bc i love him and i love seeing other people love him and his cuteness"
"rogue one",3011135457,"Bernald 2k36",67,345,26946,3316,0,812444253934776320,"2016-12-23","2016-12-23 23:12:19",1,0,0,0,"woah i did not expect that from rogue one. i rly liked it"
"rogue one",427395463,"Billy Taylor",539,554,1987,2217,0,812444230257885184,"2016-12-23","2016-12-23 23:12:13",0,0,0,1,"rogue one the force awakens imo"
"rogue one",166778132,"DB",494,717,13960,154864,0,812444225702858753,"2016-12-23","2016-12-23 23:12:12",0,0,0,1,"get rogue one too if you can cuz i have that one to watch too"
"rogue one",783773323486433281,"Reina",18,37,5213,2910,0,812444224079556608,"2016-12-23","2016-12-23 23:12:12",1,0,0,0,"im going to a drive in to watch rogue one im like shook"
"rogue one",944879552,"Not Lamont",1250,736,17515,20776,0,812444208577597440,"2016-12-23","2016-12-23 23:12:08",0,0,0,0,"saw rogue one. so its basically the empire strikes back of this new reiteration of stars wars..."
"rogue one",167912155,"Chase Night",323,989,8620,14971,0,812444199115259905,"2016-12-23","2016-12-23 23:12:06",2,0,0,0,"yall, i literally just left the theatre after rogue one. this cant be real. fight #2016, carrie. fight it back."
"rogue one",2900384037,"JonnyWiz",539,178,361,861,0,812444141317738496,"2016-12-23","2016-12-23 23:12:52",1,0,0,1,"literally just stepped out from rogue one to see this.. 😩 savage"
"rogue one",904681964,"daya",543,1142,8858,9724,0,812444135953235968,"2016-12-23","2016-12-23 23:12:51",1,0,0,0,"seeing rogue one today i know im late but i didnt have time or money only problem is my lil sister is coming shes just gonna moan/complain"
"rogue one",2881780635,"John Hopkins",25,31,530,245,0,812444129309458432,"2016-12-23","2016-12-23 23:12:49",1,0,0,0,"hell, even qui-gon jinn is 1000x more developed than any character in rogue one"
"rogue one",125733356,"Inswain in the brain",712,144,555,5696,0,812444125937233920,"2016-12-23","2016-12-23 23:12:48",0,0,0,0,"rogue one. gets 2 👍🏽. a bit sad but we saw that coming. better than episode 7 for sure."
"rogue one",120569908,"FIRSTKNIVESCLUB",2680,3277,51948,120399,0,812444089115410432,"2016-12-23","2016-12-23 23:12:39",4,1,0,0,"rogue one is the best star wars ever"
"rogue one",1017883322,"Mark Schjoll",40,22,427,704,0,812444059029663744,"2016-12-23","2016-12-23 23:12:32",0,0,0,0,"saw rogue one this morning. thats how you make a prequel."
